,positive_value,index,k
88,13.2,88.0,1.0
89,34.54,89.0,1.0
90,37.07,90.0,1.0
91,44.1,91.0,1.0
92,44.61,92.0,1.0
93,22.05,93.0,1.0
94,24.37,94.0,1.0
95,24.42,95.0,1.0
96,18.41,96.0,1.0
97,29.46,97.0,1.0
98,26.84,98.0,1.0
99,24.67,99.0,1.0
100,31.28,100.0,1.0
101,20.9,101.0,1.0
102,32.21,102.0,1.0
103,32.84,103.0,1.0
104,28.48,104.0,1.0
105,24.89,105.0,1.0
106,27.62,106.0,1.0
107,34.53,107.0,1.0
108,32.1,108.0,1.0
109,21.51,109.0,1.0
110,26.12,110.0,1.0
111,31.29,111.0,1.0
112,27.04,112.0,1.0
113,26.13,113.0,1.0
114,30.63,114.0,1.0
115,30.53,115.0,1.0
116,40.1,116.0,1.0
117,31.42,117.0,1.0
118,28.73,118.0,1.0
119,22.96,119.0,1.0
120,26.17,120.0,1.0
121,28.61,121.0,1.0
122,23.67,122.0,1.0
123,21.18,123.0,1.0
124,24.78,124.0,1.0
125,21.19,125.0,1.0
126,22.06,126.0,1.0
127,17.51,127.0,1.0
128,23.19,128.0,1.0
129,30.57,129.0,1.0
130,24.54,130.0,1.0
131,17.89,131.0,1.0
132,20.45,132.0,1.0
133,16.48,133.0,1.0
134,15.23,134.0,1.0
135,19.82,135.0,1.0
136,16.28,136.0,1.0
137,19.15,137.0,1.0
138,22.29,138.0,1.0
139,27.78,139.0,1.0
140,27.37,140.0,1.0
141,27.77,141.0,1.0
142,29.51,142.0,1.0
143,40.58,143.0,1.0
144,32.29,144.0,1.0
145,39.31,145.0,1.0
146,28.43,146.0,1.0
147,42.63,147.0,1.0
148,24.44,148.0,1.0
149,30.12,149.0,1.0
150,31.83,150.0,1.0
151,27.94,151.0,1.0
152,31.12,152.0,1.0
153,34.28,153.0,1.0
154,35.89,154.0,1.0
155,18.17,155.0,1.0
156,28.05,156.0,1.0
157,27.8,157.0,1.0
158,31.09,158.0,1.0
159,32.61,159.0,1.0
160,20.58,160.0,1.0
161,24.96,161.0,1.0
162,28.47,162.0,1.0
163,28.25,163.0,1.0
164,21.4,164.0,1.0
165,17.14,165.0,1.0
166,21.02,166.0,1.0
167,25.38,167.0,1.0
168,33.42,168.0,1.0
169,32.08,169.0,1.0
170,29.07,170.0,1.0
171,29.14,171.0,1.0
172,11.14,172.0,1.0
173,24.99,173.0,1.0
174,25.01,174.0,1.0
175,33.51,175.0,1.0
176,14.84,176.0,1.0
177,17.92,177.0,1.0
178,84.74,0.0,2.0
179,85.83,1.0,2.0
180,77.92,2.0,2.0
181,84.78,3.0,2.0
182,74.47,4.0,2.0
183,67.2,5.0,2.0
184,82.33,6.0,2.0
185,67.01,7.0,2.0
186,61.86,8.0,2.0
187,53.9,9.0,2.0
188,70.07,10.0,2.0
189,70.44,11.0,2.0
190,76.34,12.0,2.0
191,70.36,13.0,2.0
192,54.11,14.0,2.0
193,79.69,15.0,2.0
194,73.26,16.0,2.0
195,60.23,17.0,2.0
196,55.0,18.0,2.0
197,68.0,19.0,2.0
198,69.23,20.0,2.0
199,65.53,21.0,2.0
200,51.43,22.0,2.0
201,38.56,23.0,2.0
202,69.66,24.0,2.0
203,61.55,25.0,2.0
204,66.26,26.0,2.0
205,66.42,27.0,2.0
206,75.86,28.0,2.0
207,78.1,29.0,2.0
208,66.37,30.0,2.0
209,66.57,31.0,2.0
210,64.21,32.0,2.0
211,70.65,33.0,2.0
212,75.32,34.0,2.0
213,52.62,35.0,2.0
214,53.25,36.0,2.0
215,37.91,37.0,2.0
216,79.0,38.0,2.0
217,62.86,39.0,2.0
218,60.88,40.0,2.0
219,72.46,41.0,2.0
220,63.45,42.0,2.0
221,40.0,43.0,2.0
222,64.21,44.0,2.0
223,53.33,45.0,2.0
224,67.32,46.0,2.0
225,67.53,47.0,2.0
226,54.82,48.0,2.0
227,70.1,49.0,2.0
228,60.83,50.0,2.0
229,73.68,51.0,2.0
230,72.22,52.0,2.0
231,65.32,53.0,2.0
232,52.93,54.0,2.0
233,63.55,55.0,2.0
234,65.56,56.0,2.0
235,49.89,57.0,2.0
236,67.3,58.0,2.0
237,72.89,59.0,2.0
238,66.05,60.0,2.0
239,64.0,61.0,2.0
240,66.86,62.0,2.0
241,62.93,63.0,2.0
242,61.45,64.0,2.0
243,59.89,65.0,2.0
244,59.35,66.0,2.0
245,59.24,67.0,2.0
246,57.46,68.0,2.0
247,45.4,69.0,2.0
248,48.51,70.0,2.0
249,49.94,71.0,2.0
250,45.02,72.0,2.0
251,58.03,73.0,2.0
252,45.67,74.0,2.0
253,30.56,75.0,2.0
254,44.59,76.0,2.0
255,24.9,77.0,2.0
256,55.29,78.0,2.0
257,59.88,79.0,2.0
258,47.22,80.0,2.0
259,34.95,81.0,2.0
260,47.69,82.0,2.0
261,46.96,83.0,2.0
262,44.09,84.0,2.0
263,46.98,85.0,2.0
264,51.52,86.0,2.0
265,40.87,87.0,2.0
266,51.62,88.0,2.0
267,52.49,89.0,2.0
268,52.44,90.0,2.0
269,47.91,91.0,2.0
270,37.97,92.0,2.0
271,34.45,93.0,2.0
272,32.03,94.0,2.0
273,46.1,95.0,2.0
274,57.62,96.0,2.0
275,49.45,97.0,2.0
276,48.8,98.0,2.0
277,54.18,99.0,2.0
278,51.46,100.0,2.0
279,49.64,101.0,2.0
280,51.28,102.0,2.0
281,48.72,103.0,2.0
282,52.27,104.0,2.0
283,58.95,105.0,2.0
284,57.17,106.0,2.0
285,55.92,107.0,2.0
286,47.81,108.0,2.0
287,48.51,109.0,2.0
288,55.14,110.0,2.0
289,54.96,111.0,2.0
290,49.17,112.0,2.0
291,64.39,113.0,2.0
292,64.57,114.0,2.0
293,61.11,115.0,2.0
294,55.4,116.0,2.0
295,55.77,117.0,2.0
296,51.24,118.0,2.0
297,54.94,119.0,2.0
298,56.8,120.0,2.0
299,53.74,121.0,2.0
300,47.01,122.0,2.0
301,47.02,123.0,2.0
302,43.86,124.0,2.0
303,48.2,125.0,2.0
304,41.56,126.0,2.0
305,49.95,127.0,2.0
306,55.2,128.0,2.0
307,46.55,129.0,2.0
308,44.82,130.0,2.0
309,38.24,131.0,2.0
310,46.75,132.0,2.0
311,47.1,133.0,2.0
312,50.48,134.0,2.0
313,44.48,135.0,2.0
314,42.02,136.0,2.0
315,54.68,137.0,2.0
316,54.74,138.0,2.0
317,52.56,139.0,2.0
318,45.02,140.0,2.0
319,56.83,141.0,2.0
320,60.35,142.0,2.0
321,56.94,143.0,2.0
322,60.42,144.0,2.0
323,63.01,145.0,2.0
324,62.72,146.0,2.0
325,59.58,147.0,2.0
326,54.45,148.0,2.0
327,65.47,149.0,2.0
328,69.57,150.0,2.0
329,64.54,151.0,2.0
330,55.08,152.0,2.0
331,57.5,153.0,2.0
332,45.73,154.0,2.0
333,54.61,155.0,2.0
334,44.64,156.0,2.0
335,52.91,157.0,2.0
336,48.14,158.0,2.0
337,61.08,159.0,2.0
338,56.1,160.0,2.0
339,54.64,161.0,2.0
340,62.54,162.0,2.0
341,55.66,163.0,2.0
342,48.29,164.0,2.0
343,46.25,165.0,2.0
344,44.27,166.0,2.0
345,41.36,167.0,2.0
346,54.95,168.0,2.0
347,40.88,169.0,2.0
348,35.25,170.0,2.0
349,54.68,171.0,2.0
350,56.72,172.0,2.0
351,49.02,173.0,2.0
352,54.37,174.0,2.0
353,59.15,175.0,2.0
354,44.99,176.0,2.0
355,48.33,0.0,3.0
356,30.17,1.0,3.0
357,20.82,2.0,3.0
358,29.2,3.0,3.0
359,41.48,4.0,3.0
360,12.71,5.0,3.0
361,37.67,6.0,3.0
362,10.55,7.0,3.0
363,20.32,8.0,3.0
364,9.52,9.0,3.0
365,6.41,10.0,3.0
366,8.23,11.0,3.0
367,13.7,12.0,3.0
368,18.05,13.0,3.0
369,16.82,14.0,3.0
370,13.4,15.0,3.0
371,8.67,16.0,3.0
372,18.73,17.0,3.0
373,5.26,18.0,3.0
374,11.4,19.0,3.0
375,18.83,20.0,3.0
376,42.02,21.0,3.0
377,17.47,22.0,3.0
378,12.5,23.0,3.0
379,26.04,24.0,3.0
380,24.37,25.0,3.0
381,15.37,26.0,3.0
382,7.55,27.0,3.0
383,16.36,28.0,3.0
384,19.75,29.0,3.0
385,34.08,30.0,3.0
386,24.53,31.0,3.0
387,9.54,32.0,3.0
388,16.98,33.0,3.0
389,19.78,34.0,3.0
390,7.22,35.0,3.0
391,21.15,36.0,3.0
392,21.22,37.0,3.0
393,17.9,38.0,3.0
394,5.76,39.0,3.0
395,22.17,40.0,3.0
396,22.31,41.0,3.0
397,24.26,42.0,3.0
398,13.51,43.0,3.0
399,21.65,44.0,3.0
400,42.19,45.0,3.0
401,16.4,46.0,3.0
402,9.69,47.0,3.0
403,16.03,48.0,3.0
404,20.17,49.0,3.0
405,15.6,50.0,3.0
406,10.95,51.0,3.0
407,9.49,52.0,3.0
408,9.17,53.0,3.0
409,10.11,54.0,3.0
410,9.14,55.0,3.0
411,11.18,56.0,3.0
412,10.07,57.0,3.0
413,11.24,58.0,3.0
414,7.44,59.0,3.0
415,9.54,60.0,3.0
416,6.97,61.0,3.0
417,5.9,62.0,3.0
418,5.78,63.0,3.0
419,7.5,64.0,3.0
420,8.42,65.0,3.0
421,9.11,66.0,3.0
422,7.42,67.0,3.0
423,7.65,68.0,3.0
424,7.79,69.0,3.0
425,5.85,70.0,3.0
426,10.93,71.0,3.0
427,10.38,72.0,3.0
428,10.15,73.0,3.0
429,7.65,74.0,3.0
430,10.11,75.0,3.0
431,12.21,76.0,3.0
432,11.62,77.0,3.0
433,11.55,78.0,3.0
434,5.81,79.0,3.0
435,6.95,80.0,3.0
436,9.22,81.0,3.0
437,9.61,82.0,3.0
438,25.32,83.0,3.0
439,18.67,84.0,3.0
440,5.28,85.0,3.0
441,8.38,86.0,3.0
442,4.94,87.0,3.0
443,62.79,0.0,4.0
444,48.07,1.0,4.0
445,35.01,2.0,4.0
446,54.71,3.0,4.0
447,58.37,4.0,4.0
448,69.59,5.0,4.0
449,62.42,6.0,4.0
450,65.27,7.0,4.0
451,61.99,8.0,4.0
452,47.32,9.0,4.0
453,67.99,10.0,4.0
454,58.34,11.0,4.0
455,56.63,12.0,4.0
456,58.74,13.0,4.0
457,56.36,14.0,4.0
458,64.49,15.0,4.0
459,56.34,16.0,4.0
460,71.94,17.0,4.0
461,61.86,18.0,4.0
462,68.66,19.0,4.0
463,50.68,20.0,4.0
464,55.42,21.0,4.0
465,67.79,22.0,4.0
466,59.53,23.0,4.0
467,60.39,24.0,4.0
468,50.17,25.0,4.0
469,58.03,26.0,4.0
470,56.69,27.0,4.0
471,55.63,28.0,4.0
472,59.14,29.0,4.0
473,63.64,30.0,4.0
474,55.28,31.0,4.0
475,59.85,32.0,4.0
476,60.98,33.0,4.0
477,65.28,34.0,4.0
478,68.81,35.0,4.0
479,59.59,36.0,4.0
480,65.77,37.0,4.0
481,65.98,38.0,4.0
482,65.16,39.0,4.0
483,63.21,40.0,4.0
484,58.34,41.0,4.0
485,56.19,42.0,4.0
486,62.38,43.0,4.0
487,61.75,44.0,4.0
488,61.79,45.0,4.0
489,60.96,46.0,4.0
490,56.95,47.0,4.0
491,56.43,48.0,4.0
492,58.58,49.0,4.0
493,55.58,50.0,4.0
494,56.81,51.0,4.0
495,59.57,52.0,4.0
496,58.64,53.0,4.0
497,59.14,54.0,4.0
498,59.36,55.0,4.0
499,63.72,56.0,4.0
500,55.37,57.0,4.0
501,56.28,58.0,4.0
502,75.48,0.0,5.0
503,67.95,1.0,5.0
504,60.37,2.0,5.0
505,70.32,3.0,5.0
506,67.14,4.0,5.0
507,68.84,5.0,5.0
508,69.62,6.0,5.0
509,66.57,7.0,5.0
510,56.79,8.0,5.0
511,64.35,9.0,5.0
512,65.44,10.0,5.0
513,71.68,11.0,5.0
514,71.5,12.0,5.0
515,68.99,13.0,5.0
516,73.55,14.0,5.0
517,67.99,15.0,5.0
518,69.59,16.0,5.0
519,65.52,17.0,5.0
520,63.69,18.0,5.0
521,61.35,19.0,5.0
522,63.71,20.0,5.0
523,60.92,21.0,5.0
524,60.03,22.0,5.0
525,57.8,23.0,5.0
526,68.64,24.0,5.0
527,60.33,25.0,5.0
528,66.29,26.0,5.0
529,58.31,27.0,5.0
530,66.04,28.0,5.0
531,60.17,29.0,5.0
532,45.79,30.0,5.0
533,40.52,31.0,5.0
534,43.45,32.0,5.0
535,42.9,33.0,5.0
536,54.93,34.0,5.0
537,43.28,35.0,5.0
538,46.67,36.0,5.0
539,61.7,37.0,5.0
540,41.62,38.0,5.0
541,46.68,39.0,5.0
542,45.82,40.0,5.0
543,36.37,41.0,5.0
544,45.9,42.0,5.0
545,50.34,43.0,5.0
546,75.68,0.0,6.0
547,66.73,1.0,6.0
548,75.21,2.0,6.0
549,77.33,3.0,6.0
550,78.64,4.0,6.0
551,77.07,5.0,6.0
552,78.06,6.0,6.0
553,76.53,7.0,6.0
554,70.14,8.0,6.0
555,72.36,9.0,6.0
556,76.1,10.0,6.0
557,73.42,11.0,6.0
558,70.87,12.0,6.0
559,71.67,13.0,6.0
560,67.79,14.0,6.0
561,71.42,15.0,6.0
562,73.29,16.0,6.0
563,71.62,17.0,6.0
564,67.05,18.0,6.0
565,71.06,19.0,6.0
566,68.65,20.0,6.0
567,71.97,21.0,6.0
568,70.13,22.0,6.0
569,69.3,23.0,6.0
570,71.32,24.0,6.0
571,71.55,25.0,6.0
572,68.32,26.0,6.0
573,69.23,27.0,6.0
574,72.58,28.0,6.0
575,71.45,29.0,6.0
576,74.47,30.0,6.0
577,70.95,31.0,6.0
578,70.8,32.0,6.0
579,64.69,33.0,6.0
580,72.36,34.0,6.0
581,80.5,0.0,7.0
582,75.36,1.0,7.0
583,79.52,2.0,7.0
584,80.1,3.0,7.0
585,74.08,4.0,7.0
586,77.79,5.0,7.0
587,78.08,6.0,7.0
588,70.65,7.0,7.0
589,70.95,8.0,7.0
590,74.23,9.0,7.0
591,68.14,10.0,7.0
592,73.88,11.0,7.0
593,70.47,12.0,7.0
594,73.12,13.0,7.0
595,72.1,14.0,7.0
596,74.53,15.0,7.0
597,73.0,16.0,7.0
598,71.64,17.0,7.0
599,62.71,18.0,7.0
600,69.13,19.0,7.0
601,68.25,20.0,7.0
602,60.31,21.0,7.0
603,57.77,22.0,7.0
604,65.06,23.0,7.0
605,70.83,24.0,7.0
606,73.82,25.0,7.0
607,64.36,26.0,7.0
608,60.08,27.0,7.0
609,62.7,28.0,7.0
610,50.09,0.0,8.0
611,47.28,1.0,8.0
612,37.62,2.0,8.0
613,44.05,3.0,8.0
614,38.93,4.0,8.0
615,24.67,5.0,8.0
616,37.54,6.0,8.0
617,42.67,7.0,8.0
618,45.56,8.0,8.0
619,27.61,9.0,8.0
620,29.7,10.0,8.0
621,30.24,11.0,8.0
622,26.77,12.0,8.0
623,21.16,13.0,8.0
624,22.96,14.0,8.0
625,17.53,15.0,8.0
626,19.81,16.0,8.0
627,13.38,17.0,8.0
628,17.2,18.0,8.0
629,17.47,19.0,8.0
630,20.22,20.0,8.0
631,22.75,21.0,8.0
632,16.0,22.0,8.0
633,16.59,23.0,8.0
634,13.36,24.0,8.0
635,68.47,0.0,9.0
636,70.44,1.0,9.0
637,69.57,2.0,9.0
638,71.06,3.0,9.0
639,69.59,4.0,9.0
640,67.3,5.0,9.0
641,71.41,6.0,9.0
642,72.85,7.0,9.0
643,71.44,8.0,9.0
644,67.74,9.0,9.0
645,67.75,10.0,9.0
646,66.28,11.0,9.0
647,68.3,12.0,9.0
648,63.06,13.0,9.0
649,63.33,14.0,9.0
650,65.35,15.0,9.0
651,61.63,16.0,9.0
652,59.09,17.0,9.0
653,62.34,18.0,9.0
654,60.42,19.0,9.0
655,62.35,20.0,9.0
656,59.19,21.0,9.0
