,positive_value,index,k
117,55.26,117.0,1.0
118,55.19,118.0,1.0
119,55.1,119.0,1.0
120,52.87,120.0,1.0
121,53.84,121.0,1.0
122,53.24,122.0,1.0
123,52.2,123.0,1.0
124,51.57,124.0,1.0
125,51.16,125.0,1.0
126,45.31,126.0,1.0
127,48.1,127.0,1.0
128,51.15,128.0,1.0
129,42.65,129.0,1.0
130,46.68,130.0,1.0
131,45.46,131.0,1.0
132,50.38,132.0,1.0
133,44.18,133.0,1.0
134,51.05,134.0,1.0
135,48.92,135.0,1.0
136,47.39,136.0,1.0
137,49.5,137.0,1.0
138,51.23,138.0,1.0
139,43.5,139.0,1.0
140,47.77,140.0,1.0
141,47.36,141.0,1.0
142,45.58,142.0,1.0
143,53.0,143.0,1.0
144,46.3,144.0,1.0
145,46.29,145.0,1.0
146,50.65,146.0,1.0
147,45.36,147.0,1.0
148,50.66,148.0,1.0
149,59.46,149.0,1.0
150,54.49,150.0,1.0
151,51.28,151.0,1.0
152,48.62,152.0,1.0
153,49.82,153.0,1.0
154,39.63,154.0,1.0
155,46.68,155.0,1.0
156,35.97,156.0,1.0
157,46.67,157.0,1.0
158,42.62,158.0,1.0
159,53.96,159.0,1.0
160,45.91,160.0,1.0
161,53.67,161.0,1.0
162,52.95,162.0,1.0
163,54.5,163.0,1.0
164,45.18,164.0,1.0
165,48.5,165.0,1.0
166,42.47,166.0,1.0
167,25.65,167.0,1.0
168,48.07,168.0,1.0
169,43.31,169.0,1.0
170,52.45,170.0,1.0
171,49.72,171.0,1.0
172,52.07,172.0,1.0
173,51.58,173.0,1.0
174,43.64,174.0,1.0
175,50.29,175.0,1.0
176,43.77,176.0,1.0
177,61.68,0.0,2.0
178,65.37,1.0,2.0
179,58.61,2.0,2.0
180,56.91,3.0,2.0
181,52.38,4.0,2.0
182,54.0,5.0,2.0
183,53.79,6.0,2.0
184,54.37,7.0,2.0
185,53.59,8.0,2.0
186,49.93,9.0,2.0
187,60.2,10.0,2.0
188,58.49,11.0,2.0
189,47.29,12.0,2.0
190,60.61,13.0,2.0
191,60.31,14.0,2.0
192,53.65,15.0,2.0
193,47.95,16.0,2.0
194,41.67,17.0,2.0
195,55.69,18.0,2.0
196,57.69,19.0,2.0
197,64.1,20.0,2.0
198,29.52,21.0,2.0
199,39.22,22.0,2.0
200,54.97,23.0,2.0
201,57.39,24.0,2.0
202,54.43,25.0,2.0
203,50.59,26.0,2.0
204,50.74,27.0,2.0
205,42.86,28.0,2.0
206,55.11,29.0,2.0
207,56.67,30.0,2.0
208,45.26,31.0,2.0
209,50.0,32.0,2.0
210,62.34,33.0,2.0
211,37.1,34.0,2.0
212,50.22,35.0,2.0
213,49.67,36.0,2.0
214,62.67,37.0,2.0
215,60.48,38.0,2.0
216,45.23,39.0,2.0
217,52.54,40.0,2.0
218,46.19,41.0,2.0
219,41.82,42.0,2.0
220,53.68,43.0,2.0
221,26.0,44.0,2.0
222,63.4,45.0,2.0
223,52.69,46.0,2.0
224,44.3,47.0,2.0
225,53.08,48.0,2.0
226,60.0,49.0,2.0
227,51.46,50.0,2.0
228,62.01,51.0,2.0
229,59.11,52.0,2.0
230,51.11,53.0,2.0
231,50.49,54.0,2.0
232,51.83,55.0,2.0
233,49.37,56.0,2.0
234,58.02,57.0,2.0
235,47.87,58.0,2.0
236,33.86,59.0,2.0
237,54.26,60.0,2.0
238,62.12,61.0,2.0
239,51.52,62.0,2.0
240,51.92,63.0,2.0
241,54.91,64.0,2.0
242,61.51,65.0,2.0
243,56.53,66.0,2.0
244,56.82,67.0,2.0
245,49.85,68.0,2.0
246,53.56,69.0,2.0
247,58.59,70.0,2.0
248,53.04,71.0,2.0
249,55.31,72.0,2.0
250,52.37,73.0,2.0
251,38.93,74.0,2.0
252,45.19,75.0,2.0
253,44.27,76.0,2.0
254,58.2,77.0,2.0
255,53.02,78.0,2.0
256,58.51,79.0,2.0
257,44.9,80.0,2.0
258,50.95,81.0,2.0
259,49.0,82.0,2.0
260,45.97,83.0,2.0
261,41.47,84.0,2.0
262,47.98,85.0,2.0
263,44.12,86.0,2.0
264,51.06,87.0,2.0
265,52.58,88.0,2.0
266,52.38,89.0,2.0
267,48.19,90.0,2.0
268,51.72,91.0,2.0
269,30.42,92.0,2.0
270,40.06,93.0,2.0
271,50.98,94.0,2.0
272,51.42,95.0,2.0
273,49.45,96.0,2.0
274,51.11,97.0,2.0
275,51.53,98.0,2.0
276,54.37,99.0,2.0
277,53.42,100.0,2.0
278,56.8,101.0,2.0
279,57.01,102.0,2.0
280,54.11,103.0,2.0
281,54.23,104.0,2.0
282,52.63,105.0,2.0
283,58.49,106.0,2.0
284,52.6,107.0,2.0
285,53.29,108.0,2.0
286,56.66,109.0,2.0
287,55.45,110.0,2.0
288,52.34,111.0,2.0
289,56.53,112.0,2.0
290,52.0,113.0,2.0
291,53.92,114.0,2.0
292,54.57,115.0,2.0
293,55.26,116.0,2.0
294,55.47,117.0,2.0
295,55.12,118.0,2.0
296,52.87,119.0,2.0
297,53.89,120.0,2.0
298,53.11,121.0,2.0
299,52.19,122.0,2.0
300,51.55,123.0,2.0
301,51.19,124.0,2.0
302,45.35,125.0,2.0
303,48.05,126.0,2.0
304,51.15,127.0,2.0
305,42.62,128.0,2.0
306,46.68,129.0,2.0
307,45.45,130.0,2.0
308,50.36,131.0,2.0
309,43.96,132.0,2.0
310,51.0,133.0,2.0
311,48.92,134.0,2.0
312,47.39,135.0,2.0
313,49.5,136.0,2.0
314,51.21,137.0,2.0
315,43.5,138.0,2.0
316,47.77,139.0,2.0
317,47.36,140.0,2.0
318,45.63,141.0,2.0
319,53.0,142.0,2.0
320,46.3,143.0,2.0
321,46.29,144.0,2.0
322,50.65,145.0,2.0
323,45.36,146.0,2.0
324,50.2,147.0,2.0
325,59.46,148.0,2.0
326,54.49,149.0,2.0
327,51.28,150.0,2.0
328,48.62,151.0,2.0
329,49.82,152.0,2.0
330,39.63,153.0,2.0
331,46.68,154.0,2.0
332,35.97,155.0,2.0
333,46.67,156.0,2.0
334,42.62,157.0,2.0
335,53.96,158.0,2.0
336,45.91,159.0,2.0
337,53.67,160.0,2.0
338,52.96,161.0,2.0
339,54.5,162.0,2.0
340,45.18,163.0,2.0
341,48.5,164.0,2.0
342,42.47,165.0,2.0
343,25.65,166.0,2.0
344,48.07,167.0,2.0
345,42.25,168.0,2.0
346,52.45,169.0,2.0
347,49.72,170.0,2.0
348,52.07,171.0,2.0
349,51.58,172.0,2.0
350,43.64,173.0,2.0
351,50.29,174.0,2.0
352,43.77,175.0,2.0
353,61.23,0.0,3.0
354,57.44,1.0,3.0
355,56.89,2.0,3.0
356,55.04,3.0,3.0
357,53.77,4.0,3.0
358,56.94,5.0,3.0
359,49.06,6.0,3.0
360,59.32,7.0,3.0
361,43.36,8.0,3.0
362,55.74,9.0,3.0
363,47.78,10.0,3.0
364,52.56,11.0,3.0
365,55.58,12.0,3.0
366,52.29,13.0,3.0
367,50.88,14.0,3.0
368,55.14,15.0,3.0
369,54.78,16.0,3.0
370,42.35,17.0,3.0
371,54.82,18.0,3.0
372,52.48,19.0,3.0
373,53.35,20.0,3.0
374,49.89,21.0,3.0
375,42.97,22.0,3.0
376,47.39,23.0,3.0
377,54.34,24.0,3.0
378,57.86,25.0,3.0
379,54.33,26.0,3.0
380,50.82,27.0,3.0
381,57.36,28.0,3.0
382,43.24,29.0,3.0
383,57.31,30.0,3.0
384,51.85,31.0,3.0
385,57.29,32.0,3.0
386,56.06,33.0,3.0
387,51.67,34.0,3.0
388,56.08,35.0,3.0
389,52.39,36.0,3.0
390,42.1,37.0,3.0
391,54.82,38.0,3.0
392,55.89,39.0,3.0
393,49.77,40.0,3.0
394,47.81,41.0,3.0
395,42.04,42.0,3.0
396,49.23,43.0,3.0
397,52.6,44.0,3.0
398,50.12,45.0,3.0
399,34.47,46.0,3.0
400,50.87,47.0,3.0
401,50.29,48.0,3.0
402,54.31,49.0,3.0
403,54.38,50.0,3.0
404,55.78,51.0,3.0
405,53.12,52.0,3.0
406,54.64,53.0,3.0
407,54.74,54.0,3.0
408,53.35,55.0,3.0
409,54.07,56.0,3.0
410,54.1,57.0,3.0
411,54.77,58.0,3.0
412,52.74,59.0,3.0
413,53.25,60.0,3.0
414,52.4,61.0,3.0
415,48.61,62.0,3.0
416,50.41,63.0,3.0
417,45.15,64.0,3.0
418,48.71,65.0,3.0
419,46.7,66.0,3.0
420,47.79,67.0,3.0
421,50.34,68.0,3.0
422,44.98,69.0,3.0
423,46.38,70.0,3.0
424,49.38,71.0,3.0
425,47.8,72.0,3.0
426,46.73,73.0,3.0
427,54.91,74.0,3.0
428,49.25,75.0,3.0
429,46.75,76.0,3.0
430,40.75,77.0,3.0
431,44.05,78.0,3.0
432,50.37,79.0,3.0
433,53.44,80.0,3.0
434,51.53,81.0,3.0
435,43.8,82.0,3.0
436,39.64,83.0,3.0
437,45.42,84.0,3.0
438,51.12,85.0,3.0
439,49.81,86.0,3.0
440,45.26,87.0,3.0
441,59.62,0.0,4.0
442,57.03,1.0,4.0
443,55.6,2.0,4.0
444,53.14,3.0,4.0
445,53.39,4.0,4.0
446,47.95,5.0,4.0
447,57.72,6.0,4.0
448,49.1,7.0,4.0
449,51.98,8.0,4.0
450,52.47,9.0,4.0
451,52.4,10.0,4.0
452,49.51,11.0,4.0
453,58.88,12.0,4.0
454,50.18,13.0,4.0
455,40.19,14.0,4.0
456,49.19,15.0,4.0
457,54.28,16.0,4.0
458,57.34,17.0,4.0
459,50.12,18.0,4.0
460,52.48,19.0,4.0
461,54.13,20.0,4.0
462,53.99,21.0,4.0
463,53.71,22.0,4.0
464,55.48,23.0,4.0
465,49.38,24.0,4.0
466,48.9,25.0,4.0
467,51.14,26.0,4.0
468,49.23,27.0,4.0
469,42.51,28.0,4.0
470,53.58,29.0,4.0
471,47.88,30.0,4.0
472,47.83,31.0,4.0
473,53.79,32.0,4.0
474,54.92,33.0,4.0
475,56.18,34.0,4.0
476,54.92,35.0,4.0
477,55.45,36.0,4.0
478,53.0,37.0,4.0
479,54.48,38.0,4.0
480,53.39,39.0,4.0
481,52.53,40.0,4.0
482,50.07,41.0,4.0
483,47.92,42.0,4.0
484,47.85,43.0,4.0
485,47.26,44.0,4.0
486,49.57,45.0,4.0
487,45.64,46.0,4.0
488,48.19,47.0,4.0
489,46.74,48.0,4.0
490,52.49,49.0,4.0
491,49.48,50.0,4.0
492,40.48,51.0,4.0
493,48.89,52.0,4.0
494,50.69,53.0,4.0
495,51.09,54.0,4.0
496,40.66,55.0,4.0
497,45.77,56.0,4.0
498,50.73,57.0,4.0
499,58.36,0.0,5.0
500,55.67,1.0,5.0
501,54.22,2.0,5.0
502,53.41,3.0,5.0
503,51.31,4.0,5.0
504,50.68,5.0,5.0
505,52.61,6.0,5.0
506,52.82,7.0,5.0
507,48.83,8.0,5.0
508,53.41,9.0,5.0
509,51.05,10.0,5.0
510,46.0,11.0,5.0
511,55.08,12.0,5.0
512,52.07,13.0,5.0
513,52.35,14.0,5.0
514,53.68,15.0,5.0
515,55.66,16.0,5.0
516,53.24,17.0,5.0
517,48.57,18.0,5.0
518,54.11,19.0,5.0
519,48.75,20.0,5.0
520,46.66,21.0,5.0
521,51.65,22.0,5.0
522,44.41,23.0,5.0
523,54.27,24.0,5.0
524,54.94,25.0,5.0
525,55.07,26.0,5.0
526,54.46,27.0,5.0
527,54.07,28.0,5.0
528,53.5,29.0,5.0
529,52.7,30.0,5.0
530,49.29,31.0,5.0
531,46.86,32.0,5.0
532,47.05,33.0,5.0
533,49.02,34.0,5.0
534,47.77,35.0,5.0
535,47.03,36.0,5.0
536,52.27,37.0,5.0
537,43.02,38.0,5.0
538,47.88,39.0,5.0
539,52.57,40.0,5.0
540,41.51,41.0,5.0
541,48.86,42.0,5.0
542,47.6,43.0,5.0
543,57.08,0.0,6.0
544,56.0,1.0,6.0
545,54.71,2.0,6.0
546,51.77,3.0,6.0
547,54.32,4.0,6.0
548,51.23,5.0,6.0
549,51.86,6.0,6.0
550,51.82,7.0,6.0
551,47.46,8.0,6.0
552,54.62,9.0,6.0
553,55.83,10.0,6.0
554,52.02,11.0,6.0
555,54.15,12.0,6.0
556,54.04,13.0,6.0
557,50.76,14.0,6.0
558,51.58,15.0,6.0
559,47.68,16.0,6.0
560,52.14,17.0,6.0
561,47.54,18.0,6.0
562,54.44,19.0,6.0
563,54.93,20.0,6.0
564,54.91,21.0,6.0
565,53.58,22.0,6.0
566,53.51,23.0,6.0
567,52.77,24.0,6.0
568,46.94,25.0,6.0
569,47.88,26.0,6.0
570,48.45,27.0,6.0
571,47.32,28.0,6.0
572,49.16,29.0,6.0
573,47.8,30.0,6.0
574,46.38,31.0,6.0
575,52.37,32.0,6.0
576,41.87,33.0,6.0
577,50.12,34.0,6.0
578,57.76,0.0,7.0
579,55.49,1.0,7.0
580,51.44,2.0,7.0
581,52.26,3.0,7.0
582,51.88,4.0,7.0
583,50.95,5.0,7.0
584,51.84,6.0,7.0
585,46.36,7.0,7.0
586,55.59,8.0,7.0
587,51.86,9.0,7.0
588,54.81,10.0,7.0
589,54.08,11.0,7.0
590,48.44,12.0,7.0
591,49.57,13.0,7.0
592,50.82,14.0,7.0
593,48.05,15.0,7.0
594,54.2,16.0,7.0
595,55.34,17.0,7.0
596,54.46,18.0,7.0
597,53.49,19.0,7.0
598,52.63,20.0,7.0
599,47.72,21.0,7.0
600,48.5,22.0,7.0
601,46.79,23.0,7.0
602,48.3,24.0,7.0
603,45.31,25.0,7.0
604,49.79,26.0,7.0
605,45.52,27.0,7.0
606,49.05,28.0,7.0
607,56.13,0.0,8.0
608,54.69,1.0,8.0
609,56.19,2.0,8.0
610,51.64,3.0,8.0
611,51.46,4.0,8.0
612,51.08,5.0,8.0
613,53.0,6.0,8.0
614,54.55,7.0,8.0
615,53.08,8.0,8.0
616,52.89,9.0,8.0
617,49.43,10.0,8.0
618,49.84,11.0,8.0
619,50.54,12.0,8.0
620,48.42,13.0,8.0
621,54.64,14.0,8.0
622,54.56,15.0,8.0
623,54.42,16.0,8.0
624,52.78,17.0,8.0
625,47.3,18.0,8.0
626,48.59,19.0,8.0
627,46.82,20.0,8.0
628,50.51,21.0,8.0
629,47.52,22.0,8.0
630,47.71,23.0,8.0
631,48.92,24.0,8.0
632,56.52,0.0,9.0
633,54.47,1.0,9.0
634,51.91,2.0,9.0
635,52.35,3.0,9.0
636,50.95,4.0,9.0
637,48.1,5.0,9.0
638,55.36,6.0,9.0
639,52.69,7.0,9.0
640,54.21,8.0,9.0
641,49.63,9.0,9.0
642,47.65,10.0,9.0
643,50.27,11.0,9.0
644,54.46,12.0,9.0
645,54.6,13.0,9.0
646,53.59,14.0,9.0
647,52.59,15.0,9.0
648,46.78,16.0,9.0
649,48.45,17.0,9.0
650,48.38,18.0,9.0
651,46.19,19.0,9.0
652,48.67,20.0,9.0
653,47.87,21.0,9.0
654,56.91,0.0,10.0
655,52.32,1.0,10.0
656,52.34,2.0,10.0
657,51.99,3.0,10.0
658,49.5,4.0,10.0
659,54.99,5.0,10.0
660,52.93,6.0,10.0
661,53.48,7.0,10.0
662,49.23,8.0,10.0
663,49.87,9.0,10.0
664,54.95,10.0,10.0
665,54.99,11.0,10.0
666,54.46,12.0,10.0
667,52.83,13.0,10.0
668,47.59,14.0,10.0
669,48.16,15.0,10.0
670,48.54,16.0,10.0
671,48.22,17.0,10.0
672,45.5,18.0,10.0
673,56.63,0.0,11.0
674,53.84,1.0,11.0
675,51.61,2.0,11.0
676,51.81,3.0,11.0
677,52.42,4.0,11.0
678,53.17,5.0,11.0
679,53.65,6.0,11.0
680,50.59,7.0,11.0
681,49.58,8.0,11.0
682,54.82,9.0,11.0
683,54.92,10.0,11.0
684,53.47,11.0,11.0
685,52.26,12.0,11.0
686,47.99,13.0,11.0
687,47.82,14.0,11.0
688,46.67,15.0,11.0
689,48.02,16.0,11.0
690,56.36,0.0,12.0
691,51.88,1.0,12.0
692,51.93,2.0,12.0
693,50.47,3.0,12.0
694,54.27,4.0,12.0
695,53.07,5.0,12.0
696,50.81,6.0,12.0
697,48.55,7.0,12.0
698,55.45,8.0,12.0
699,55.04,9.0,12.0
700,53.25,10.0,12.0
701,51.61,11.0,12.0
702,48.05,12.0,12.0
703,47.91,13.0,12.0
704,48.98,14.0,12.0
705,45.87,15.0,12.0
706,56.33,0.0,13.0
707,52.22,1.0,13.0
708,51.61,2.0,13.0
709,49.3,3.0,13.0
710,54.13,4.0,13.0
711,53.91,5.0,13.0
712,48.96,6.0,13.0
713,49.66,7.0,13.0
714,54.5,8.0,13.0
715,53.86,9.0,13.0
716,52.02,10.0,13.0
717,47.86,11.0,13.0
718,47.13,12.0,13.0
719,48.03,13.0,13.0
720,56.11,0.0,14.0
721,53.6,1.0,14.0
722,51.92,2.0,14.0
723,52.79,3.0,14.0
724,52.57,4.0,14.0
725,51.19,5.0,14.0
726,49.89,6.0,14.0
727,54.71,7.0,14.0
728,54.46,8.0,14.0
729,52.65,9.0,14.0
730,48.02,10.0,14.0
731,47.02,11.0,14.0
732,47.64,12.0,14.0
733,56.06,0.0,15.0
734,52.87,1.0,15.0
735,50.88,2.0,15.0
736,53.57,3.0,15.0
737,53.05,4.0,15.0
738,49.6,5.0,15.0
739,49.73,6.0,15.0
740,54.54,7.0,15.0
741,53.03,8.0,15.0
742,47.81,9.0,15.0
743,47.83,10.0,15.0
744,47.28,11.0,15.0
745,56.16,0.0,16.0
746,51.9,1.0,16.0
747,49.93,2.0,16.0
748,53.46,3.0,16.0
749,52.46,4.0,16.0
750,49.69,5.0,16.0
751,55.28,6.0,16.0
752,54.03,7.0,16.0
753,51.76,8.0,16.0
754,47.97,9.0,16.0
755,48.76,10.0,16.0
756,56.27,0.0,17.0
757,52.01,1.0,17.0
758,49.06,2.0,17.0
759,53.67,3.0,17.0
760,51.59,4.0,17.0
761,49.06,5.0,17.0
762,54.5,6.0,17.0
763,53.04,7.0,17.0
764,47.35,8.0,17.0
765,47.12,9.0,17.0
766,47.96,10.0,17.0
767,56.16,0.0,18.0
768,52.37,1.0,18.0
769,51.32,2.0,18.0
770,53.67,3.0,18.0
771,48.96,4.0,18.0
772,55.13,5.0,18.0
773,54.69,6.0,18.0
774,52.03,7.0,18.0
775,48.29,8.0,18.0
776,46.8,9.0,18.0
777,56.08,0.0,19.0
778,51.77,1.0,19.0
779,53.25,2.0,19.0
780,53.11,3.0,19.0
781,49.39,4.0,19.0
782,55.21,5.0,19.0
783,53.1,6.0,19.0
784,47.75,7.0,19.0
785,48.08,8.0,19.0
786,56.08,0.0,20.0
787,51.78,1.0,20.0
788,52.64,2.0,20.0
789,51.9,3.0,20.0
790,49.29,4.0,20.0
791,54.59,5.0,20.0
792,52.62,6.0,20.0
793,48.15,7.0,20.0
794,46.9,8.0,20.0
795,56.13,0.0,21.0
796,51.72,1.0,21.0
797,52.42,2.0,21.0
798,52.18,3.0,21.0
799,52.93,4.0,21.0
800,54.18,5.0,21.0
801,51.43,6.0,21.0
802,47.19,7.0,21.0
803,56.18,0.0,22.0
804,51.15,1.0,22.0
805,53.19,2.0,22.0
806,50.36,3.0,22.0
807,55.2,4.0,22.0
808,53.17,5.0,22.0
809,47.46,6.0,22.0
810,47.9,7.0,22.0
811,55.88,0.0,23.0
812,51.43,1.0,23.0
813,53.31,2.0,23.0
814,49.45,3.0,23.0
815,55.83,4.0,23.0
816,52.91,5.0,23.0
817,47.73,6.0,23.0
818,47.39,7.0,23.0
819,55.74,0.0,24.0
820,51.43,1.0,24.0
821,53.35,2.0,24.0
822,49.88,3.0,24.0
823,54.6,4.0,24.0
824,52.27,5.0,24.0
825,47.19,6.0,24.0
826,55.73,0.0,25.0
827,50.69,1.0,25.0
828,53.92,2.0,25.0
829,49.03,3.0,25.0
830,54.21,4.0,25.0
831,51.27,5.0,25.0
832,47.19,6.0,25.0
833,55.82,0.0,26.0
834,51.67,1.0,26.0
835,52.44,2.0,26.0
836,52.76,3.0,26.0
837,53.31,4.0,26.0
838,47.52,5.0,26.0
839,47.69,6.0,26.0
840,55.69,0.0,27.0
841,52.25,1.0,27.0
842,51.64,2.0,27.0
843,53.84,3.0,27.0
844,53.17,4.0,27.0
845,47.52,5.0,27.0
846,55.27,0.0,28.0
847,52.76,1.0,28.0
848,51.57,2.0,28.0
849,54.66,3.0,28.0
850,52.77,4.0,28.0
851,48.05,5.0,28.0
852,55.32,0.0,29.0
853,52.3,1.0,29.0
854,51.08,2.0,29.0
855,55.36,3.0,29.0
856,52.37,4.0,29.0
857,47.23,5.0,29.0
