,positive_value,index,k
194,58.49,14.0,2.0
195,47.29,15.0,2.0
196,60.61,16.0,2.0
197,57.23,17.0,2.0
198,53.65,18.0,2.0
199,47.95,19.0,2.0
200,41.67,20.0,2.0
201,55.69,21.0,2.0
202,57.69,22.0,2.0
203,64.1,23.0,2.0
204,29.52,24.0,2.0
205,39.22,25.0,2.0
206,57.08,26.0,2.0
207,58.33,27.0,2.0
208,54.43,28.0,2.0
209,50.59,29.0,2.0
210,50.74,30.0,2.0
211,42.86,31.0,2.0
212,55.11,32.0,2.0
213,56.67,33.0,2.0
214,45.26,34.0,2.0
215,50.0,35.0,2.0
216,62.34,36.0,2.0
217,37.1,37.0,2.0
218,50.22,38.0,2.0
219,49.67,39.0,2.0
220,62.67,40.0,2.0
221,60.48,41.0,2.0
222,49.5,42.0,2.0
223,52.54,43.0,2.0
224,44.03,44.0,2.0
225,41.82,45.0,2.0
226,53.68,46.0,2.0
227,26.0,47.0,2.0
228,63.4,48.0,2.0
229,52.69,49.0,2.0
230,44.01,50.0,2.0
231,53.08,51.0,2.0
232,60.0,52.0,2.0
233,51.46,53.0,2.0
234,62.01,54.0,2.0
235,59.38,55.0,2.0
236,51.11,56.0,2.0
237,50.49,57.0,2.0
238,51.83,58.0,2.0
239,49.37,59.0,2.0
240,58.58,60.0,2.0
241,47.87,61.0,2.0
242,33.86,62.0,2.0
243,53.66,63.0,2.0
244,62.12,64.0,2.0
245,51.52,65.0,2.0
246,51.92,66.0,2.0
247,55.19,67.0,2.0
248,61.51,68.0,2.0
249,56.53,69.0,2.0
250,54.86,70.0,2.0
251,49.85,71.0,2.0
252,53.56,72.0,2.0
253,58.59,73.0,2.0
254,53.04,74.0,2.0
255,55.31,75.0,2.0
256,52.56,76.0,2.0
257,38.93,77.0,2.0
258,45.19,78.0,2.0
259,44.27,79.0,2.0
260,58.2,80.0,2.0
261,53.02,81.0,2.0
262,58.51,82.0,2.0
263,44.9,83.0,2.0
264,50.95,84.0,2.0
265,49.0,85.0,2.0
266,45.97,86.0,2.0
267,41.47,87.0,2.0
268,47.98,88.0,2.0
269,44.12,89.0,2.0
270,51.01,90.0,2.0
271,51.53,91.0,2.0
272,51.86,92.0,2.0
273,48.03,93.0,2.0
274,51.72,94.0,2.0
275,30.42,95.0,2.0
276,40.06,96.0,2.0
277,50.98,97.0,2.0
278,51.42,98.0,2.0
279,49.45,99.0,2.0
280,51.11,100.0,2.0
281,52.01,101.0,2.0
282,54.03,102.0,2.0
283,53.14,103.0,2.0
284,56.8,104.0,2.0
285,57.01,105.0,2.0
286,54.16,106.0,2.0
287,54.23,107.0,2.0
288,53.39,108.0,2.0
289,58.49,109.0,2.0
290,52.15,110.0,2.0
291,53.27,111.0,2.0
292,56.58,112.0,2.0
293,55.45,113.0,2.0
294,52.48,114.0,2.0
295,56.91,115.0,2.0
296,53.07,116.0,2.0
297,53.94,117.0,2.0
298,55.06,118.0,2.0
299,55.39,119.0,2.0
300,55.34,120.0,2.0
301,54.57,121.0,2.0
302,52.98,122.0,2.0
303,53.9,123.0,2.0
304,53.32,124.0,2.0
305,52.19,125.0,2.0
306,51.46,126.0,2.0
307,50.96,127.0,2.0
308,45.31,128.0,2.0
309,48.4,129.0,2.0
310,51.15,130.0,2.0
311,42.64,131.0,2.0
312,46.7,132.0,2.0
313,45.3,133.0,2.0
314,50.35,134.0,2.0
315,44.17,135.0,2.0
316,50.97,136.0,2.0
317,48.92,137.0,2.0
318,47.1,138.0,2.0
319,49.5,139.0,2.0
320,51.23,140.0,2.0
321,42.39,141.0,2.0
322,47.69,142.0,2.0
323,47.36,143.0,2.0
324,45.63,144.0,2.0
325,53.06,145.0,2.0
326,46.3,146.0,2.0
327,46.31,147.0,2.0
328,50.65,148.0,2.0
329,45.36,149.0,2.0
330,50.66,150.0,2.0
331,59.46,151.0,2.0
332,54.49,152.0,2.0
333,51.28,153.0,2.0
334,48.62,154.0,2.0
335,49.82,155.0,2.0
336,39.63,156.0,2.0
337,46.68,157.0,2.0
338,37.26,158.0,2.0
339,46.67,159.0,2.0
340,42.62,160.0,2.0
341,53.96,161.0,2.0
342,45.91,162.0,2.0
343,53.67,163.0,2.0
344,52.95,164.0,2.0
345,54.5,165.0,2.0
346,45.27,166.0,2.0
347,48.5,167.0,2.0
348,41.56,168.0,2.0
349,25.65,169.0,2.0
350,48.07,170.0,2.0
351,42.25,171.0,2.0
352,52.45,172.0,2.0
353,49.72,173.0,2.0
354,51.67,174.0,2.0
355,51.58,175.0,2.0
356,43.64,176.0,2.0
357,50.29,177.0,2.0
358,43.77,178.0,2.0
359,57.85,0.0,3.0
360,61.5,1.0,3.0
361,59.21,2.0,3.0
362,54.52,3.0,3.0
363,53.9,4.0,3.0
364,54.48,5.0,3.0
365,52.57,6.0,3.0
366,50.98,7.0,3.0
367,59.31,8.0,3.0
368,50.87,9.0,3.0
369,53.66,10.0,3.0
370,62.69,11.0,3.0
371,34.41,12.0,3.0
372,55.6,13.0,3.0
373,50.81,14.0,3.0
374,52.41,15.0,3.0
375,54.77,16.0,3.0
376,46.72,17.0,3.0
377,51.29,18.0,3.0
378,49.49,19.0,3.0
379,61.93,20.0,3.0
380,54.52,21.0,3.0
381,42.16,22.0,3.0
382,40.71,23.0,3.0
383,55.61,24.0,3.0
384,54.3,25.0,3.0
385,53.95,26.0,3.0
386,60.46,27.0,3.0
387,50.39,28.0,3.0
388,50.55,29.0,3.0
389,54.94,30.0,3.0
390,46.74,31.0,3.0
391,53.93,32.0,3.0
392,52.6,33.0,3.0
393,57.06,34.0,3.0
394,52.43,35.0,3.0
395,56.3,36.0,3.0
396,54.62,37.0,3.0
397,47.95,38.0,3.0
398,44.17,39.0,3.0
399,55.08,40.0,3.0
400,51.23,41.0,3.0
401,50.23,42.0,3.0
402,44.19,43.0,3.0
403,45.49,44.0,3.0
404,53.51,45.0,3.0
405,50.63,46.0,3.0
406,46.9,47.0,3.0
407,46.27,48.0,3.0
408,49.02,49.0,3.0
409,53.79,50.0,3.0
410,54.73,51.0,3.0
411,56.26,52.0,3.0
412,55.91,53.0,3.0
413,55.63,54.0,3.0
414,52.63,55.0,3.0
415,56.35,56.0,3.0
416,53.67,57.0,3.0
417,53.29,58.0,3.0
418,55.09,59.0,3.0
419,54.8,60.0,3.0
420,53.39,61.0,3.0
421,52.45,62.0,3.0
422,51.2,63.0,3.0
423,46.67,64.0,3.0
424,47.87,65.0,3.0
425,46.09,66.0,3.0
426,48.09,67.0,3.0
427,49.81,68.0,3.0
428,48.49,69.0,3.0
429,49.09,70.0,3.0
430,47.05,71.0,3.0
431,49.63,72.0,3.0
432,46.29,73.0,3.0
433,47.4,74.0,3.0
434,52.74,75.0,3.0
435,51.84,76.0,3.0
436,49.18,77.0,3.0
437,44.14,78.0,3.0
438,41.4,79.0,3.0
439,49.83,80.0,3.0
440,49.21,81.0,3.0
441,53.49,82.0,3.0
442,45.84,83.0,3.0
443,36.2,84.0,3.0
444,45.22,85.0,3.0
445,49.01,86.0,3.0
446,51.73,87.0,3.0
447,47.01,88.0,3.0
448,58.11,0.0,4.0
449,59.26,1.0,4.0
450,57.03,2.0,4.0
451,55.65,3.0,4.0
452,52.74,4.0,4.0
453,53.39,5.0,4.0
454,49.28,6.0,4.0
455,57.72,7.0,4.0
456,49.1,8.0,4.0
457,51.98,9.0,4.0
458,52.47,10.0,4.0
459,51.3,11.0,4.0
460,49.51,12.0,4.0
461,58.88,13.0,4.0
462,50.18,14.0,4.0
463,40.19,15.0,4.0
464,49.19,16.0,4.0
465,54.28,17.0,4.0
466,57.34,18.0,4.0
467,50.12,19.0,4.0
468,52.48,20.0,4.0
469,54.13,21.0,4.0
470,53.87,22.0,4.0
471,53.71,23.0,4.0
472,55.48,24.0,4.0
473,49.47,25.0,4.0
474,48.9,26.0,4.0
475,51.14,27.0,4.0
476,49.23,28.0,4.0
477,42.51,29.0,4.0
478,53.69,30.0,4.0
479,47.88,31.0,4.0
480,47.83,32.0,4.0
481,53.79,33.0,4.0
482,54.92,34.0,4.0
483,56.0,35.0,4.0
484,54.86,36.0,4.0
485,55.53,37.0,4.0
486,53.26,38.0,4.0
487,54.58,39.0,4.0
488,53.57,40.0,4.0
489,52.56,41.0,4.0
490,49.96,42.0,4.0
491,47.94,43.0,4.0
492,47.75,44.0,4.0
493,47.36,45.0,4.0
494,49.51,46.0,4.0
495,45.65,47.0,4.0
496,48.19,48.0,4.0
497,46.89,49.0,4.0
498,52.49,50.0,4.0
499,49.35,51.0,4.0
500,41.1,52.0,4.0
501,48.88,53.0,4.0
502,50.71,54.0,4.0
503,51.09,55.0,4.0
504,40.66,56.0,4.0
505,45.78,57.0,4.0
506,50.56,58.0,4.0
507,58.53,0.0,5.0
508,55.9,1.0,5.0
509,55.91,2.0,5.0
510,51.84,3.0,5.0
511,56.18,4.0,5.0
512,54.89,5.0,5.0
513,52.77,6.0,5.0
514,51.08,7.0,5.0
515,52.52,8.0,5.0
516,49.12,9.0,5.0
517,54.92,10.0,5.0
518,40.63,11.0,5.0
519,54.75,12.0,5.0
520,57.72,13.0,5.0
521,49.91,14.0,5.0
522,52.34,15.0,5.0
523,54.52,16.0,5.0
524,54.26,17.0,5.0
525,55.25,18.0,5.0
526,46.0,19.0,5.0
527,52.27,20.0,5.0
528,48.23,21.0,5.0
529,51.56,22.0,5.0
530,49.71,23.0,5.0
531,47.62,24.0,5.0
532,54.26,25.0,5.0
533,56.12,26.0,5.0
534,54.56,27.0,5.0
535,54.95,28.0,5.0
536,54.02,29.0,5.0
537,53.52,30.0,5.0
538,52.58,31.0,5.0
539,47.06,32.0,5.0
540,47.01,33.0,5.0
541,48.77,34.0,5.0
542,48.58,35.0,5.0
543,47.57,36.0,5.0
544,48.86,37.0,5.0
545,50.77,38.0,5.0
546,42.48,39.0,5.0
547,49.44,40.0,5.0
548,51.95,41.0,5.0
549,40.88,42.0,5.0
550,50.95,43.0,5.0
551,58.7,0.0,6.0
552,55.62,1.0,6.0
553,54.8,2.0,6.0
554,52.51,3.0,6.0
555,49.86,4.0,6.0
556,51.76,5.0,6.0
557,52.98,6.0,6.0
558,48.86,7.0,6.0
559,52.05,8.0,6.0
560,48.35,9.0,6.0
561,54.96,10.0,6.0
562,51.63,11.0,6.0
563,53.45,12.0,6.0
564,53.42,13.0,6.0
565,53.92,14.0,6.0
566,47.73,15.0,6.0
567,51.71,16.0,6.0
568,45.36,17.0,6.0
569,52.47,18.0,6.0
570,45.5,19.0,6.0
571,54.38,20.0,6.0
572,55.66,21.0,6.0
573,54.31,22.0,6.0
574,54.34,23.0,6.0
575,53.3,24.0,6.0
576,52.12,25.0,6.0
577,47.77,26.0,6.0
578,47.77,27.0,6.0
579,48.06,28.0,6.0
580,47.53,29.0,6.0
581,51.36,30.0,6.0
582,43.69,31.0,6.0
583,50.2,32.0,6.0
584,45.01,33.0,6.0
585,48.39,34.0,6.0
586,58.62,0.0,7.0
587,56.41,1.0,7.0
588,52.94,2.0,7.0
589,54.62,3.0,7.0
590,50.63,4.0,7.0
591,52.22,5.0,7.0
592,53.56,6.0,7.0
593,46.74,7.0,7.0
594,54.29,8.0,7.0
595,54.53,9.0,7.0
596,53.19,10.0,7.0
597,53.01,11.0,7.0
598,50.82,12.0,7.0
599,49.91,13.0,7.0
600,47.04,14.0,7.0
601,51.62,15.0,7.0
602,54.37,16.0,7.0
603,55.14,17.0,7.0
604,55.04,18.0,7.0
605,53.86,19.0,7.0
606,52.69,20.0,7.0
607,49.2,21.0,7.0
608,47.51,22.0,7.0
609,48.39,23.0,7.0
610,47.14,24.0,7.0
611,51.27,25.0,7.0
612,46.16,26.0,7.0
613,50.72,27.0,7.0
614,42.73,28.0,7.0
615,58.08,0.0,8.0
616,55.85,1.0,8.0
617,52.07,2.0,8.0
618,53.93,3.0,8.0
619,51.8,4.0,8.0
620,52.45,5.0,8.0
621,47.7,6.0,8.0
622,54.93,7.0,8.0
623,51.5,8.0,8.0
624,54.2,9.0,8.0
625,52.75,10.0,8.0
626,47.78,11.0,8.0
627,48.04,12.0,8.0
628,50.25,13.0,8.0
629,54.35,14.0,8.0
630,55.08,15.0,8.0
631,54.27,16.0,8.0
632,52.72,17.0,8.0
633,48.73,18.0,8.0
634,47.81,19.0,8.0
635,48.25,20.0,8.0
636,48.38,21.0,8.0
637,43.95,22.0,8.0
638,51.16,23.0,8.0
639,45.39,24.0,8.0
640,57.3,0.0,9.0
641,55.64,1.0,9.0
642,54.93,2.0,9.0
643,50.96,3.0,9.0
644,51.25,4.0,9.0
645,49.58,5.0,9.0
646,55.43,6.0,9.0
647,51.66,7.0,9.0
648,53.92,8.0,9.0
649,49.63,9.0,9.0
650,49.2,10.0,9.0
651,50.86,11.0,9.0
652,54.26,12.0,9.0
653,55.18,13.0,9.0
654,54.38,14.0,9.0
655,52.92,15.0,9.0
656,47.03,16.0,9.0
657,48.47,17.0,9.0
658,47.8,18.0,9.0
659,46.51,19.0,9.0
660,50.28,20.0,9.0
661,46.92,21.0,9.0
662,57.73,0.0,10.0
663,55.46,1.0,10.0
664,51.13,2.0,10.0
665,51.99,3.0,10.0
666,50.71,4.0,10.0
667,52.83,5.0,10.0
668,53.37,6.0,10.0
669,53.74,7.0,10.0
670,49.98,8.0,10.0
671,47.86,9.0,10.0
672,51.01,10.0,10.0
673,54.48,11.0,10.0
674,54.56,12.0,10.0
675,52.75,13.0,10.0
676,48.58,14.0,10.0
677,47.88,15.0,10.0
678,48.08,16.0,10.0
679,46.97,17.0,10.0
680,47.87,18.0,10.0
681,56.63,0.0,11.0
682,55.11,1.0,11.0
683,51.76,2.0,11.0
684,51.62,3.0,11.0
685,50.58,4.0,11.0
686,54.08,5.0,11.0
687,53.29,6.0,11.0
688,50.42,7.0,11.0
689,48.17,8.0,11.0
690,50.98,9.0,11.0
691,54.61,10.0,11.0
692,54.52,11.0,11.0
693,52.85,12.0,11.0
694,47.63,13.0,11.0
695,47.44,14.0,11.0
696,47.86,15.0,11.0
697,48.23,16.0,11.0
698,56.88,0.0,12.0
699,54.15,1.0,12.0
700,52.14,2.0,12.0
701,52.84,3.0,12.0
702,52.95,4.0,12.0
703,52.85,5.0,12.0
704,52.68,6.0,12.0
705,47.69,7.0,12.0
706,50.46,8.0,12.0
707,54.56,9.0,12.0
708,54.5,10.0,12.0
709,52.75,11.0,12.0
710,47.75,12.0,12.0
711,47.85,13.0,12.0
712,48.23,14.0,12.0
713,47.74,15.0,12.0
714,57.2,0.0,13.0
715,52.99,1.0,13.0
716,51.38,2.0,13.0
717,49.22,3.0,13.0
718,54.25,4.0,13.0
719,53.12,5.0,13.0
720,50.27,6.0,13.0
721,49.64,7.0,13.0
722,54.7,8.0,13.0
723,54.47,9.0,13.0
724,52.77,10.0,13.0
725,47.71,11.0,13.0
726,48.23,12.0,13.0
727,48.71,13.0,13.0
728,56.82,0.0,14.0
729,52.35,1.0,14.0
730,51.96,2.0,14.0
731,52.37,3.0,14.0
732,53.55,4.0,14.0
733,52.03,5.0,14.0
734,48.29,6.0,14.0
735,55.62,7.0,14.0
736,54.88,8.0,14.0
737,52.99,9.0,14.0
738,47.76,10.0,14.0
739,47.98,11.0,14.0
740,48.0,12.0,14.0
741,56.61,0.0,15.0
742,52.89,1.0,15.0
743,51.92,2.0,15.0
744,53.02,3.0,15.0
745,52.84,4.0,15.0
746,50.76,5.0,15.0
747,49.34,6.0,15.0
748,54.58,7.0,15.0
749,52.88,8.0,15.0
750,48.31,9.0,15.0
751,48.04,10.0,15.0
752,48.65,11.0,15.0
753,56.54,0.0,16.0
754,51.69,1.0,16.0
755,51.6,2.0,16.0
756,53.35,3.0,16.0
757,53.33,4.0,16.0
758,47.8,5.0,16.0
759,55.51,6.0,16.0
760,54.73,7.0,16.0
761,52.47,8.0,16.0
762,47.38,9.0,16.0
763,49.06,10.0,16.0
764,56.26,0.0,17.0
765,52.37,1.0,17.0
766,50.44,2.0,17.0
767,53.38,3.0,17.0
768,51.85,4.0,17.0
769,49.8,5.0,17.0
770,54.6,6.0,17.0
771,53.1,7.0,17.0
772,47.54,8.0,17.0
773,47.2,9.0,17.0
774,48.64,10.0,17.0
775,56.23,0.0,18.0
776,52.85,1.0,18.0
777,48.83,2.0,18.0
778,53.72,3.0,18.0
779,51.12,4.0,18.0
780,53.25,5.0,18.0
781,54.68,6.0,18.0
782,52.38,7.0,18.0
783,48.11,8.0,18.0
784,47.28,9.0,18.0
785,56.31,0.0,19.0
786,51.93,1.0,19.0
787,51.82,2.0,19.0
788,53.35,3.0,19.0
789,48.51,4.0,19.0
790,55.78,5.0,19.0
791,53.02,6.0,19.0
792,48.31,7.0,19.0
793,47.46,8.0,19.0
794,56.39,0.0,20.0
795,51.66,1.0,20.0
796,52.99,2.0,20.0
797,53.18,3.0,20.0
798,49.2,4.0,20.0
799,54.74,5.0,20.0
800,52.94,6.0,20.0
801,47.58,7.0,20.0
802,47.52,8.0,20.0
803,56.27,0.0,21.0
804,51.54,1.0,21.0
805,52.73,2.0,21.0
806,51.71,3.0,21.0
807,49.48,4.0,21.0
808,54.52,5.0,21.0
809,52.08,6.0,21.0
810,47.47,7.0,21.0
811,56.19,0.0,22.0
812,52.38,1.0,22.0
813,52.08,2.0,22.0
814,51.91,3.0,22.0
815,53.78,4.0,22.0
816,53.16,5.0,22.0
817,48.29,6.0,22.0
818,48.34,7.0,22.0
819,56.22,0.0,23.0
820,52.23,1.0,23.0
821,52.7,2.0,23.0
822,49.97,3.0,23.0
823,55.72,4.0,23.0
824,53.07,5.0,23.0
825,47.63,6.0,23.0
826,47.84,7.0,23.0
827,56.22,0.0,24.0
828,51.2,1.0,24.0
829,53.3,2.0,24.0
830,49.97,3.0,24.0
831,55.67,4.0,24.0
832,52.64,5.0,24.0
833,47.43,6.0,24.0
834,56.23,0.0,25.0
835,50.62,1.0,25.0
836,53.42,2.0,25.0
837,49.61,3.0,25.0
838,54.7,4.0,25.0
839,51.9,5.0,25.0
840,48.21,6.0,25.0
841,56.02,0.0,26.0
842,51.25,1.0,26.0
843,53.51,2.0,26.0
844,49.03,3.0,26.0
845,53.88,4.0,26.0
846,50.15,5.0,26.0
847,48.03,6.0,26.0
848,55.88,0.0,27.0
849,52.11,1.0,27.0
850,52.39,2.0,27.0
851,53.23,3.0,27.0
852,53.31,4.0,27.0
853,47.68,5.0,27.0
854,55.94,0.0,28.0
855,51.91,1.0,28.0
856,52.04,2.0,28.0
857,54.21,3.0,28.0
858,53.01,4.0,28.0
859,47.53,5.0,28.0
860,55.92,0.0,29.0
861,52.4,1.0,29.0
862,51.51,2.0,29.0
863,54.61,3.0,29.0
864,52.65,4.0,29.0
865,48.21,5.0,29.0
