,positive_value,index,k
100,58.98,100.0,1.0
101,54.05,101.0,1.0
102,49.49,102.0,1.0
103,46.17,103.0,1.0
104,44.64,104.0,1.0
105,35.39,105.0,1.0
106,42.99,106.0,1.0
107,51.12,107.0,1.0
108,52.12,108.0,1.0
109,55.0,109.0,1.0
110,50.53,110.0,1.0
111,51.67,111.0,1.0
112,51.85,112.0,1.0
113,52.25,113.0,1.0
114,52.56,114.0,1.0
115,55.43,115.0,1.0
116,47.01,116.0,1.0
117,50.13,117.0,1.0
118,50.33,118.0,1.0
119,44.77,119.0,1.0
120,40.29,120.0,1.0
121,46.67,121.0,1.0
122,43.27,122.0,1.0
123,39.72,123.0,1.0
124,42.96,124.0,1.0
125,38.35,125.0,1.0
126,37.78,126.0,1.0
127,42.78,127.0,1.0
128,48.66,128.0,1.0
129,49.6,129.0,1.0
130,51.93,130.0,1.0
131,46.06,131.0,1.0
132,52.48,132.0,1.0
133,49.04,133.0,1.0
134,48.22,134.0,1.0
135,50.96,135.0,1.0
136,52.36,136.0,1.0
137,48.96,137.0,1.0
138,51.02,138.0,1.0
139,52.29,139.0,1.0
140,51.16,140.0,1.0
141,48.85,141.0,1.0
142,43.97,142.0,1.0
143,50.69,143.0,1.0
144,41.88,144.0,1.0
145,42.15,145.0,1.0
146,45.64,146.0,1.0
147,47.97,147.0,1.0
148,44.02,148.0,1.0
149,45.41,149.0,1.0
150,42.44,150.0,1.0
151,51.42,151.0,1.0
152,49.4,152.0,1.0
153,55.04,153.0,1.0
154,43.28,154.0,1.0
155,37.31,155.0,1.0
156,38.5,156.0,1.0
157,45.73,157.0,1.0
158,41.65,158.0,1.0
159,50.75,159.0,1.0
160,43.72,160.0,1.0
161,37.85,161.0,1.0
162,33.79,162.0,1.0
163,38.69,163.0,1.0
164,40.77,164.0,1.0
165,46.51,165.0,1.0
166,39.69,166.0,1.0
167,41.35,167.0,1.0
168,45.35,168.0,1.0
169,53.42,169.0,1.0
170,51.29,170.0,1.0
171,43.31,171.0,1.0
172,49.25,172.0,1.0
173,47.92,173.0,1.0
174,38.99,174.0,1.0
175,34.34,175.0,1.0
176,44.52,176.0,1.0
177,45.47,177.0,1.0
178,52.1,178.0,1.0
179,48.12,179.0,1.0
180,61.43,0.0,2.0
181,62.32,1.0,2.0
182,70.59,2.0,2.0
183,69.17,3.0,2.0
184,58.87,4.0,2.0
185,64.44,5.0,2.0
186,55.41,6.0,2.0
187,45.77,7.0,2.0
188,71.0,8.0,2.0
189,55.48,9.0,2.0
190,53.46,10.0,2.0
191,59.19,11.0,2.0
192,46.0,12.0,2.0
193,53.33,13.0,2.0
194,65.81,14.0,2.0
195,57.39,15.0,2.0
196,67.1,16.0,2.0
197,79.38,17.0,2.0
198,54.72,18.0,2.0
199,61.4,19.0,2.0
200,22.5,20.0,2.0
201,53.23,21.0,2.0
202,58.97,22.0,2.0
203,68.66,23.0,2.0
204,39.05,24.0,2.0
205,64.71,25.0,2.0
206,61.84,26.0,2.0
207,67.23,27.0,2.0
208,58.13,28.0,2.0
209,56.5,29.0,2.0
210,48.52,30.0,2.0
211,27.14,31.0,2.0
212,59.61,32.0,2.0
213,52.83,33.0,2.0
214,49.47,34.0,2.0
215,37.68,35.0,2.0
216,50.65,36.0,2.0
217,40.93,37.0,2.0
218,45.89,38.0,2.0
219,37.91,39.0,2.0
220,50.67,40.0,2.0
221,61.9,41.0,2.0
222,30.44,42.0,2.0
223,54.71,43.0,2.0
224,44.93,44.0,2.0
225,25.45,45.0,2.0
226,42.63,46.0,2.0
227,53.33,47.0,2.0
228,50.98,48.0,2.0
229,59.78,49.0,2.0
230,49.56,50.0,2.0
231,64.35,51.0,2.0
232,60.83,52.0,2.0
233,50.29,53.0,2.0
234,53.0,54.0,2.0
235,61.4,55.0,2.0
236,41.62,56.0,2.0
237,46.8,57.0,2.0
238,40.31,58.0,2.0
239,50.63,59.0,2.0
240,61.48,60.0,2.0
241,48.76,61.0,2.0
242,39.78,62.0,2.0
243,44.65,63.0,2.0
244,51.89,64.0,2.0
245,59.26,65.0,2.0
246,49.22,66.0,2.0
247,57.89,67.0,2.0
248,56.99,68.0,2.0
249,62.57,69.0,2.0
250,58.32,70.0,2.0
251,45.4,71.0,2.0
252,59.77,72.0,2.0
253,46.44,73.0,2.0
254,45.6,74.0,2.0
255,49.6,75.0,2.0
256,46.74,76.0,2.0
257,35.08,77.0,2.0
258,45.37,78.0,2.0
259,34.39,79.0,2.0
260,35.19,80.0,2.0
261,31.45,81.0,2.0
262,24.55,82.0,2.0
263,31.97,83.0,2.0
264,48.1,84.0,2.0
265,43.4,85.0,2.0
266,35.99,86.0,2.0
267,39.33,87.0,2.0
268,31.72,88.0,2.0
269,38.01,89.0,2.0
270,46.95,90.0,2.0
271,47.08,91.0,2.0
272,49.01,92.0,2.0
273,54.86,93.0,2.0
274,35.57,94.0,2.0
275,29.75,95.0,2.0
276,28.22,96.0,2.0
277,38.17,97.0,2.0
278,33.47,98.0,2.0
279,48.16,99.0,2.0
280,43.67,100.0,2.0
281,50.12,101.0,2.0
282,40.71,102.0,2.0
283,38.52,103.0,2.0
284,35.25,104.0,2.0
285,34.96,105.0,2.0
286,39.42,106.0,2.0
287,54.29,107.0,2.0
288,43.43,108.0,2.0
289,43.2,109.0,2.0
290,28.63,110.0,2.0
291,30.82,111.0,2.0
292,39.09,112.0,2.0
293,35.8,113.0,2.0
294,47.55,114.0,2.0
295,42.17,115.0,2.0
296,45.36,116.0,2.0
297,43.67,117.0,2.0
298,42.5,118.0,2.0
299,38.64,119.0,2.0
300,39.43,120.0,2.0
301,31.98,121.0,2.0
302,37.35,122.0,2.0
303,35.79,123.0,2.0
304,21.25,124.0,2.0
305,20.97,125.0,2.0
306,23.02,126.0,2.0
307,27.3,127.0,2.0
308,29.01,128.0,2.0
309,33.8,129.0,2.0
310,29.77,130.0,2.0
311,31.59,131.0,2.0
312,29.56,132.0,2.0
313,23.25,133.0,2.0
314,24.44,134.0,2.0
315,30.54,135.0,2.0
316,42.46,136.0,2.0
317,36.17,137.0,2.0
318,34.84,138.0,2.0
319,38.51,139.0,2.0
320,42.06,140.0,2.0
321,24.82,141.0,2.0
322,36.26,142.0,2.0
323,34.54,143.0,2.0
324,21.1,144.0,2.0
325,36.54,145.0,2.0
326,37.41,146.0,2.0
327,28.99,147.0,2.0
328,33.25,148.0,2.0
329,29.58,149.0,2.0
330,29.67,150.0,2.0
331,38.29,151.0,2.0
332,38.11,152.0,2.0
333,41.5,153.0,2.0
334,16.84,154.0,2.0
335,27.7,155.0,2.0
336,15.24,156.0,2.0
337,28.81,157.0,2.0
338,40.17,158.0,2.0
339,29.54,159.0,2.0
340,22.62,160.0,2.0
341,28.87,161.0,2.0
342,27.82,162.0,2.0
343,30.59,163.0,2.0
344,32.36,164.0,2.0
345,32.27,165.0,2.0
346,29.07,166.0,2.0
347,31.53,167.0,2.0
348,33.94,168.0,2.0
349,44.34,169.0,2.0
350,30.26,170.0,2.0
351,29.22,171.0,2.0
352,36.17,172.0,2.0
353,33.47,173.0,2.0
354,29.96,174.0,2.0
355,35.75,175.0,2.0
356,18.04,176.0,2.0
357,32.47,177.0,2.0
358,27.5,178.0,2.0
359,62.57,0.0,3.0
360,67.38,1.0,3.0
361,62.77,2.0,3.0
362,61.11,3.0,3.0
363,58.12,4.0,3.0
364,59.35,5.0,3.0
365,54.69,6.0,3.0
366,51.72,7.0,3.0
367,51.06,8.0,3.0
368,51.02,9.0,3.0
369,48.78,10.0,3.0
370,49.87,11.0,3.0
371,58.57,12.0,3.0
372,56.15,13.0,3.0
373,53.16,14.0,3.0
374,57.31,15.0,3.0
375,56.22,16.0,3.0
376,52.64,17.0,3.0
377,53.6,18.0,3.0
378,55.13,19.0,3.0
379,44.64,20.0,3.0
380,53.94,21.0,3.0
381,49.66,22.0,3.0
382,49.6,23.0,3.0
383,54.76,24.0,3.0
384,53.02,25.0,3.0
385,57.48,26.0,3.0
386,49.33,27.0,3.0
387,52.28,28.0,3.0
388,54.91,29.0,3.0
389,57.52,30.0,3.0
390,55.9,31.0,3.0
391,53.92,32.0,3.0
392,52.18,33.0,3.0
393,53.69,34.0,3.0
394,49.16,35.0,3.0
395,42.1,36.0,3.0
396,61.88,37.0,3.0
397,48.91,38.0,3.0
398,52.13,39.0,3.0
399,47.29,40.0,3.0
400,51.9,41.0,3.0
401,49.12,42.0,3.0
402,54.72,43.0,3.0
403,53.29,44.0,3.0
404,56.69,45.0,3.0
405,57.59,46.0,3.0
406,39.12,47.0,3.0
407,49.52,48.0,3.0
408,49.16,49.0,3.0
409,44.31,50.0,3.0
410,37.19,51.0,3.0
411,29.83,52.0,3.0
412,42.36,53.0,3.0
413,45.39,54.0,3.0
414,47.63,55.0,3.0
415,50.28,56.0,3.0
416,55.07,57.0,3.0
417,52.51,58.0,3.0
418,39.13,59.0,3.0
419,41.16,60.0,3.0
420,38.95,61.0,3.0
421,30.76,62.0,3.0
422,38.61,63.0,3.0
423,48.18,64.0,3.0
424,48.08,65.0,3.0
425,44.23,66.0,3.0
426,47.4,67.0,3.0
427,46.29,68.0,3.0
428,53.07,69.0,3.0
429,50.01,70.0,3.0
430,45.78,71.0,3.0
431,43.02,72.0,3.0
432,46.01,73.0,3.0
433,44.43,74.0,3.0
434,47.39,75.0,3.0
435,47.28,76.0,3.0
436,35.56,77.0,3.0
437,46.86,78.0,3.0
438,45.22,79.0,3.0
439,36.22,80.0,3.0
440,39.18,81.0,3.0
441,47.61,82.0,3.0
442,40.92,83.0,3.0
443,49.81,84.0,3.0
444,46.86,85.0,3.0
445,39.85,86.0,3.0
446,49.46,87.0,3.0
447,50.06,88.0,3.0
448,64.3,0.0,4.0
449,57.79,1.0,4.0
450,51.44,2.0,4.0
451,45.69,3.0,4.0
452,31.35,4.0,4.0
453,43.94,5.0,4.0
454,29.75,6.0,4.0
455,23.4,7.0,4.0
456,28.27,8.0,4.0
457,30.11,9.0,4.0
458,27.99,10.0,4.0
459,35.96,11.0,4.0
460,25.79,12.0,4.0
461,34.82,13.0,4.0
462,37.23,14.0,4.0
463,32.92,15.0,4.0
464,28.02,16.0,4.0
465,43.61,17.0,4.0
466,28.04,18.0,4.0
467,25.52,19.0,4.0
468,39.29,20.0,4.0
469,30.18,21.0,4.0
470,14.3,22.0,4.0
471,29.36,23.0,4.0
472,16.82,24.0,4.0
473,26.03,25.0,4.0
474,18.77,26.0,4.0
475,25.87,27.0,4.0
476,26.65,28.0,4.0
477,25.27,29.0,4.0
478,32.91,30.0,4.0
479,29.19,31.0,4.0
480,15.11,32.0,4.0
481,20.93,33.0,4.0
482,17.45,34.0,4.0
483,18.74,35.0,4.0
484,14.45,36.0,4.0
485,12.93,37.0,4.0
486,17.12,38.0,4.0
487,17.04,39.0,4.0
488,14.89,40.0,4.0
489,11.66,41.0,4.0
490,10.68,42.0,4.0
491,13.19,43.0,4.0
492,11.37,44.0,4.0
493,8.57,45.0,4.0
494,11.02,46.0,4.0
495,10.57,47.0,4.0
496,19.24,48.0,4.0
497,16.46,49.0,4.0
498,12.57,50.0,4.0
499,24.38,51.0,4.0
500,16.3,52.0,4.0
501,7.93,53.0,4.0
502,12.54,54.0,4.0
503,10.49,55.0,4.0
504,26.82,56.0,4.0
505,11.86,57.0,4.0
506,11.66,58.0,4.0
507,71.23,0.0,5.0
508,71.66,1.0,5.0
509,61.67,2.0,5.0
510,61.35,3.0,5.0
511,59.6,4.0,5.0
512,43.93,5.0,5.0
513,62.55,6.0,5.0
514,55.45,7.0,5.0
515,53.02,8.0,5.0
516,54.77,9.0,5.0
517,54.92,10.0,5.0
518,64.94,11.0,5.0
519,51.6,12.0,5.0
520,44.77,13.0,5.0
521,40.4,14.0,5.0
522,50.14,15.0,5.0
523,39.73,16.0,5.0
524,39.02,17.0,5.0
525,42.73,18.0,5.0
526,38.98,19.0,5.0
527,45.14,20.0,5.0
528,42.49,21.0,5.0
529,39.52,22.0,5.0
530,44.63,23.0,5.0
531,35.47,24.0,5.0
532,36.06,25.0,5.0
533,30.28,26.0,5.0
534,29.62,27.0,5.0
535,31.6,28.0,5.0
536,31.17,29.0,5.0
537,26.83,30.0,5.0
538,19.83,31.0,5.0
539,33.37,32.0,5.0
540,29.03,33.0,5.0
541,38.39,34.0,5.0
542,32.55,35.0,5.0
543,34.02,36.0,5.0
544,31.78,37.0,5.0
545,38.67,38.0,5.0
546,35.31,39.0,5.0
547,24.57,40.0,5.0
548,24.31,41.0,5.0
549,37.57,42.0,5.0
550,26.54,43.0,5.0
551,78.32,0.0,6.0
552,73.15,1.0,6.0
553,68.06,2.0,6.0
554,78.03,3.0,6.0
555,76.78,4.0,6.0
556,78.15,5.0,6.0
557,76.93,6.0,6.0
558,75.13,7.0,6.0
559,77.29,8.0,6.0
560,75.22,9.0,6.0
561,75.68,10.0,6.0
562,70.67,11.0,6.0
563,75.04,12.0,6.0
564,71.68,13.0,6.0
565,63.48,14.0,6.0
566,68.13,15.0,6.0
567,67.14,16.0,6.0
568,70.78,17.0,6.0
569,64.03,18.0,6.0
570,70.28,19.0,6.0
571,67.07,20.0,6.0
572,64.92,21.0,6.0
573,63.78,22.0,6.0
574,66.38,23.0,6.0
575,63.03,24.0,6.0
576,63.36,25.0,6.0
577,63.1,26.0,6.0
578,65.49,27.0,6.0
579,65.94,28.0,6.0
580,69.48,29.0,6.0
581,70.71,30.0,6.0
582,66.14,31.0,6.0
583,64.52,32.0,6.0
584,60.75,33.0,6.0
585,61.77,34.0,6.0
586,62.07,0.0,7.0
587,50.09,1.0,7.0
588,60.6,2.0,7.0
589,53.28,3.0,7.0
590,55.18,4.0,7.0
591,51.12,5.0,7.0
592,58.19,6.0,7.0
593,56.13,7.0,7.0
594,61.66,8.0,7.0
595,53.35,9.0,7.0
596,57.61,10.0,7.0
597,44.14,11.0,7.0
598,37.45,12.0,7.0
599,38.12,13.0,7.0
600,41.42,14.0,7.0
601,41.28,15.0,7.0
602,38.68,16.0,7.0
603,34.54,17.0,7.0
604,29.55,18.0,7.0
605,38.6,19.0,7.0
606,24.42,20.0,7.0
607,23.64,21.0,7.0
608,25.04,22.0,7.0
609,26.5,23.0,7.0
610,34.65,24.0,7.0
611,35.64,25.0,7.0
612,18.56,26.0,7.0
613,19.28,27.0,7.0
614,23.85,28.0,7.0
615,71.88,0.0,8.0
616,53.44,1.0,8.0
617,71.19,2.0,8.0
618,61.73,3.0,8.0
619,57.51,4.0,8.0
620,66.44,5.0,8.0
621,58.81,6.0,8.0
622,60.84,7.0,8.0
623,67.71,8.0,8.0
624,53.32,9.0,8.0
625,61.68,10.0,8.0
626,57.92,11.0,8.0
627,56.51,12.0,8.0
628,47.93,13.0,8.0
629,54.17,14.0,8.0
630,38.91,15.0,8.0
631,32.65,16.0,8.0
632,28.72,17.0,8.0
633,30.12,18.0,8.0
634,36.21,19.0,8.0
635,37.77,20.0,8.0
636,44.16,21.0,8.0
637,41.63,22.0,8.0
638,35.14,23.0,8.0
639,31.83,24.0,8.0
640,47.62,0.0,9.0
641,29.63,1.0,9.0
642,36.55,2.0,9.0
643,36.12,3.0,9.0
644,45.01,4.0,9.0
645,43.85,5.0,9.0
646,26.92,6.0,9.0
647,35.51,7.0,9.0
648,46.38,8.0,9.0
649,56.28,9.0,9.0
650,56.73,10.0,9.0
651,50.1,11.0,9.0
652,48.97,12.0,9.0
653,38.54,13.0,9.0
654,31.3,14.0,9.0
655,33.52,15.0,9.0
656,40.77,16.0,9.0
657,40.08,17.0,9.0
658,35.13,18.0,9.0
659,42.83,19.0,9.0
660,41.0,20.0,9.0
661,52.44,21.0,9.0
